Слово,Сумма_слов,Нормализованная_частотность
шумно,6,2.031446796
эдикт,6,10.15723398
эдил,2,4.062893593
Элида,3,6.094340389
эмоция,23,2.031446796
энеолит,3,4.062893593
энеть,1,2.031446796
энтузиазм,1,2.031446796
эпиграф,54,103.6037866
эпиграфический,1,2.031446796
эрвилъ,1,2.031446796
эринии,2,4.062893593
эскадра,1,2.031446796
эсквинил,1,2.031446796
этнология,3,2.031446796
эфеб,6,12.18868078
Эфебия,1,2.031446796
эфес,14,2.031446796
Эфиопия,1,2.031446796
южномесопотамский,1,2.031446796
Юлснея,1,2.031446796
Ява,2,4.062893593
ящик-саркофаг,1,2.031446796
августейший,1,2.467308167
авраа́,1,2.467308167
администрирование,1,2.467308167
азбука,75,2.467308167
аидом,1,2.467308167
альба-лонг,1,2.467308167
Альма,2,4.934616334
амалфе́,1,2.467308167
аменхотёпа,1,2.467308167
ангра-мание,1,2.467308167
андроме́,1,2.467308167
аплодировать,9,2.467308167
аполлоп,1,2.467308167
апо́стол,1,2.467308167
Арарат,3,2.467308167
аре́,1,2.467308167
арендовать,5,7.4019245
ареопа́,1,2.467308167
ариа́дно,1,2.467308167
арминий,5,4.934616334
артеми́,1,2.467308167
архо́,1,2.467308167
аскле́пия,1,2.467308167
астарт,28,4.934616334
астрология,1,2.467308167
аттика,20,2.467308167
Афины-Воительница,1,2.467308167
Афины-Дева,2,4.934616334
афроди́,1,2.467308167
ахе́,1,2.467308167
ахнуть,8,2.467308167
ашо́,1,2.467308167
ашшу́,1,2.467308167
ашшурбанапа́,1,2.467308167
бóльшать,2,2.467308167
бальзамировать,2,2.467308167
бегунья,1,2.467308167
бедно,3,2.467308167
безвозмездно,1,2.467308167
безжалостный,5,2.467308167
безоговорочный,2,4.934616334
безумный,7,4.934616334
безупречный,6,9.869232667
белила,13,2.467308167
берет,1,2.467308167
бескорыстие,2,2.467308167
беспредельный,2,2.467308167
бесчинствовать,1,2.467308167
бехистунский,1,2.467308167
библиотечный,8,2.467308167
благовоспитанный,5,2.467308167
благодатный,14,2.467308167
благоустроенный,2,2.467308167
блестяще,2,2.467308167
́блосый,1,2.467308167
богиня-охотница,1,2.467308167
богослов,26,2.467308167
богословие,3,4.934616334
бог-пастушок,1,2.467308167
бойкий,10,4.934616334
болтливый,4,2.467308167
боспóрский,1,2.467308167
брат-бог,1,2.467308167
бра́хма,1,2.467308167
брейгель,2,2.467308167
бремя,7,2.467308167
Бронзино,1,2.467308167
булава,3,2.467308167
Буланже,1,2.467308167
Булла,2,4.934616334
булла,1,2.467308167
ваа́,1,2.467308167
варновое,1,2.467308167
ваять,2,2.467308167
вдвоём,5,2.467308167
́Вдинской,1,2.467308167
вдохновить,2,2.467308167
вдохновлять,11,4.934616334
везу́вие,1,2.467308167
Вена,7,2.467308167
вепрь,1,2.467308167
вёсельный,1,2.467308167
весомый,2,2.467308167
ветла,2,2.467308167
взаимопроникновение,2,4.934616334
взваливать,2,2.467308167
взлетать,16,4.934616334
взрыхлять,1,2.467308167
взывать,4,4.934616334
вилка,29,2.467308167
виртуальный,8,2.467308167
виселица,1,2.467308167
вифлее́,1,2.467308167
вкладываться,1,2.467308167
вклиниться,3,2.467308167
властный,5,2.467308167
водоснабжение,6,2.467308167
возглас,3,2.467308167
вознести,4,2.467308167
возноситься,10,2.467308167
воин-всадник,1,2.467308167
воин-моряк,1,2.467308167
воин-пехотинец,2,4.934616334
воин-союзник,1,2.467308167
воистину,5,2.467308167
волюта,1,2.467308167
воспитанник,3,2.467308167
воспитательница,1,2.467308167
восточно-китайский,1,2.467308167
врачеватель,1,2.467308167
временить,1,2.467308167
временно,4,4.934616334
всевидящий,2,2.467308167
всепоглощающий,1,2.467308167
вскрыть,1,2.467308167
всплыть,1,2.467308167
выдавливаться,4,2.467308167
выдвинуться,9,4.934616334
выдуваться,1,2.467308167
выигрывать,32,2.467308167
выпекать,5,2.467308167
выползать,4,2.467308167
выпрямить,4,4.934616334
выразительно,19,4.934616334
высмеиваться,4,2.467308167
выставляться,1,2.467308167
выть,13,4.934616334
гавгаме́,1,2.467308167
гармонический,1,2.467308167
гаута́,1,2.467308167
гвоздь,120,2.467308167
геб,5,2.467308167
гекзаметр,1,2.467308167
гелиэ́,1,2.467308167
гера́клый,1,2.467308167
герме́,1,2.467308167
геродо́,1,2.467308167
героизм,8,4.934616334
геспери́,1,2.467308167
гесперида,1,2.467308167
гефе́,1,2.467308167
гима́тие,1,2.467308167
гимнастка,1,2.467308167
гладиус,2,4.934616334
Гладиуса,1,2.467308167
глазуровать,1,2.467308167
глыба-столб,2,2.467308167
гоготать,5,2.467308167
голиа́,1,2.467308167
гопли́,1,2.467308167
горгон,2,4.934616334
гордец,1,2.467308167
горизонтально,6,2.467308167
город-властелин,2,4.934616334
город-мать,1,2.467308167
город-метрополия,1,2.467308167
город-порт,1,2.467308167
горько-солёный,2,2.467308167
гракхам,1,2.467308167
гра́никнуть,1,2.467308167
грёкий,1,2.467308167
грифон,2,2.467308167
дакийский,2,4.934616334
дальнобойный,1,2.467308167
даться,3,2.467308167
́Дда,1,2.467308167
дежурство,8,2.467308167
деме́,1,2.467308167
демонстрировать,5,4.934616334
денарий,2,4.934616334
деторождение,1,2.467308167
децеба́,1,2.467308167
диа́кон,1,2.467308167
диалектика,1,2.467308167
дикта́тор,1,2.467308167
диоме́,1,2.467308167
диони́сия,1,2.467308167
дипломатия,1,2.467308167
дискуссия,5,9.869232667
Днестр,1,2.467308167
доверяться,4,2.467308167
догмат,1,2.467308167
должное,1,2.467308167
доносительство,1,2.467308167
дори́,1,2.467308167
досыта,8,2.467308167
драви́,1,2.467308167
драпировать,1,2.467308167
древневавилонский,3,7.4019245
древнеперсидский,2,4.934616334
древнья,1,2.467308167
дружинник,1,2.467308167
дымиться,8,4.934616334
дюжина,10,4.934616334
евангелист,15,2.467308167
евклидов,1,2.467308167
ежедневный,10,2.467308167
Ереван,1,2.467308167
естественность,2,2.467308167
жать,9,2.467308167
житница,1,2.467308167
забавляться,1,2.467308167
заболевать,3,2.467308167
завершаться,9,2.467308167
завтракать,7,2.467308167
закаляться,3,2.467308167
закладка,6,7.4019245
заколдовать,6,2.467308167
закричать,29,2.467308167
закупка,1,2.467308167
заманить,4,4.934616334
занавес,10,2.467308167
зарату́стр,1,2.467308167
зарубить,2,2.467308167
́зарь,1,2.467308167
заслать,2,2.467308167
заслушиваться,1,2.467308167
застолье,4,2.467308167
застраивать,1,2.467308167
застройка,4,7.4019245
засыхать,3,2.467308167
затопляться,1,2.467308167
затяжной,5,7.4019245
заучивание,8,2.467308167
званый,9,2.467308167
зврисфея,1,2.467308167
знак-буква,1,2.467308167
знак-клин,1,2.467308167
знаменовать,5,2.467308167
зороа́стр,1,2.467308167
зороастрийский,1,2.467308167
Ибрим,1,2.467308167
идолопоклонство,3,4.934616334
издеваться,4,2.467308167
изразец,3,2.467308167
икона,276,4.934616334
ило́,1,2.467308167
империю,1,2.467308167
индоевропеец,3,7.4019245
инстинкт,1,2.467308167
интересоваться,9,2.467308167
иони́,1,2.467308167
ипостась,1,2.467308167
ипполи́,1,2.467308167
иранец,1,2.467308167
ирригационный,2,4.934616334
ирригация,8,2.467308167
исключаться,3,4.934616334
исполнитель,22,4.934616334
исполнительный,1,2.467308167
ита́,1,2.467308167
́йшие,1,2.467308167
кавказский,12,2.467308167
казённый,3,2.467308167
кайзер,1,2.467308167
календариум,1,2.467308167
калига,1,2.467308167
кали́псо,1,2.467308167
каллима́,1,2.467308167
камея,1,2.467308167
каннелюра,1,2.467308167
капитель,2,4.934616334
карательный,1,2.467308167
карпатский,1,2.467308167
катако́мба,1,2.467308167
каталау́нский,1,2.467308167
каталог,15,2.467308167
кафедра,2,2.467308167
качественно,5,2.467308167
кессидеть,1,2.467308167
кирине́йский,1,2.467308167
кобылица,1,2.467308167
когорта,3,7.4019245
колдовской,3,2.467308167
колёсико,1,2.467308167
колизе́,1,2.467308167
колле́гия,1,2.467308167
колокол,53,2.467308167
колоссе́,1,2.467308167
конгресс,1,2.467308167
константинопольский,1,2.467308167
конституция,12,2.467308167
конюшня,6,4.934616334
коня́,1,2.467308167
копт,1,2.467308167
кормилица,6,2.467308167
коронация,1,2.467308167
короноваться,1,2.467308167
косметический,3,2.467308167
кото,1,2.467308167
котора,1,2.467308167
кощунственно,1,2.467308167
кре́,1,2.467308167
кредитовать,1,2.467308167
кренкостенный,1,2.467308167
крестьянство,2,4.934616334
Кри́,1,2.467308167
кривляка,4,2.467308167
кронос,1,2.467308167
кротонский,1,2.467308167
ксерксом,2,2.467308167
́ктор,1,2.467308167
культовый,3,4.934616334
Кун-Цзы,1,2.467308167
купины́,1,2.467308167
курия,2,4.934616334
кша́трия,1,2.467308167
лагáш,1,2.467308167
лакомиться,1,2.467308167
лань,5,2.467308167
лары,1,2.467308167
лация,2,4.934616334
легат,1,2.467308167
лернейский,1,2.467308167
лестригон,1,2.467308167
либе́,2,4.934616334
лирический,54,2.467308167
́лис,1,2.467308167
литератор,8,2.467308167
лициния,2,4.934616334
логик,1,2.467308167
́лосый,1,2.467308167
лувр,2,2.467308167
́льшать,1,2.467308167
́льшея,2,2.467308167
́Льшуя,2,4.934616334
люд,7,2.467308167
маг,6,4.934616334
магистра́,1,2.467308167
магистратура,1,2.467308167
магна́,1,2.467308167
Магнитная,2,2.467308167
майя,4,2.467308167
манёвренный,1,2.467308167
марду́,1,2.467308167
марианец,2,4.934616334
маскарад,2,2.467308167
матёрый,6,2.467308167
матро́ный,1,2.467308167
мег,1,2.467308167
мегалитический,6,14.803849
меду́,1,2.467308167
мезо,1,2.467308167
менров,1,2.467308167
мете́,1,2.467308167
мецена́,1,2.467308167
мика́,1,2.467308167
миле́,1,2.467308167
милосердие,52,7.4019245
мильтиа́,1,2.467308167
мине́ров,1,2.467308167
минота́,1,2.467308167
многоязычный,5,2.467308167
мозаи́чный,1,2.467308167
Моисеево,2,2.467308167
молва,10,4.934616334
молнары,2,2.467308167
монтиньяк,1,2.467308167
мощи,3,2.467308167
мудро,3,4.934616334
мужчина-охотник,1,2.467308167
мусый,4,9.869232667
мученический,4,4.934616334
мученичество,1,2.467308167
мыслящий,1,2.467308167
мыться,6,2.467308167
наглухо,1,2.467308167
нагрудник,1,2.467308167
надеваться,3,2.467308167
надстраиваться,1,2.467308167
наказ,3,2.467308167
накидка,1,2.467308167
напоказ,2,4.934616334
нард,1,2.467308167
наречение,1,2.467308167
народец,1,2.467308167
наслоение,1,2.467308167
наставлять,6,2.467308167
настоять,4,2.467308167
невкусный,4,2.467308167
невозможность,3,4.934616334
невыученный,4,2.467308167
негасимый,2,2.467308167
негреческий,1,2.467308167
незаконность,1,2.467308167
незримый,3,2.467308167
незыблемый,2,2.467308167
некрасивый,11,2.467308167
неме́йский,1,2.467308167
нео,1,2.467308167
необузданный,1,2.467308167
неопали́мыть,1,2.467308167
неорганизованный,1,2.467308167
неподатливый,1,2.467308167
непосильный,2,2.467308167
непосредственность,1,2.467308167
непрекращаться,1,2.467308167
неприличный,8,2.467308167
непринуждённый,9,2.467308167
непробиваемый,1,2.467308167
неразлагаться,1,2.467308167
неразнообразный,1,2.467308167
нерукотворный,33,4.934616334
несвобода,1,2.467308167
несение,1,2.467308167
Несомая,1,2.467308167
нетленный,1,2.467308167
неугасимый,2,2.467308167
неэллин,1,2.467308167
низ,13,2.467308167
ниневи́,1,2.467308167
́нос,1,2.467308167
́нров,1,2.467308167
́нсулов,1,2.467308167
нут,7,2.467308167
ныть,2,2.467308167
нянька,1,2.467308167
обёртывать,3,2.467308167
обзаводиться,2,2.467308167
облицовывать,1,2.467308167
обмазывать,2,2.467308167
обманный,2,2.467308167
обмывать,3,2.467308167
обновляться,1,2.467308167
обогатиться,3,2.467308167
обогащаться,2,4.934616334
обожествляться,3,2.467308167
обозначиться,1,2.467308167
обрушить,2,2.467308167
обступать,1,2.467308167
обусловливаться,1,2.467308167
обход,9,2.467308167
обхождение,2,2.467308167
одиссе́,1,2.467308167
олдовайский,2,4.934616334
олимпио́ник,1,2.467308167
опека,2,2.467308167
опереться,11,2.467308167
оперить,1,2.467308167
оплата,9,7.4019245
оптимат,3,7.4019245
опьянеть,4,2.467308167
ора́кула,1,2.467308167
орарь,1,2.467308167
ореховый,3,2.467308167
оригинал,4,2.467308167
орлиный,3,2.467308167
орудовать,1,2.467308167
отбираться,3,2.467308167
отголосок,3,2.467308167
отдаваться,5,2.467308167
отделать,24,2.467308167
отесать,1,2.467308167
отказать,12,4.934616334
отождествлять,1,2.467308167
оторваться,7,2.467308167
отпасть,6,2.467308167
отравляться,1,2.467308167
отрада,1,2.467308167
отстаивание,10,2.467308167
оцепить,1,2.467308167
очнуться,6,2.467308167
пале́стр,1,2.467308167
панафиней,1,2.467308167
пантикапе́,1,2.467308167
папиниана,1,2.467308167
парадное,4,2.467308167
пария,1,2.467308167
парод,4,4.934616334
парфено́,2,4.934616334
парфенон,1,2.467308167
парфий,2,4.934616334
пас,5,4.934616334
патро́кнуть,1,2.467308167
пелопоннéс,1,2.467308167
пенело́,1,2.467308167
первооснова,1,2.467308167
переложить,19,2.467308167
переплетение,4,4.934616334
переполнить,1,2.467308167
перетирать,2,2.467308167
периптер,1,2.467308167
пери́птер,1,2.467308167
периэ́,1,2.467308167
персе́,1,2.467308167
Персе́Поль,1,2.467308167
пиктограмма,5,4.934616334
пила́,1,2.467308167
пилон,1,2.467308167
писание,19,2.467308167
́пить,1,2.467308167
пифос,10,2.467308167
платéть,1,2.467308167
плате́,1,2.467308167
плащаница,2,2.467308167
плебисцит,1,2.467308167
плетьмить,1,2.467308167
плодотворный,4,2.467308167
́плосый,1,2.467308167
плутовство,1,2.467308167
плюс,17,2.467308167
плясать,13,4.934616334
повзрослеть,10,2.467308167
повой,1,2.467308167
погладить,3,2.467308167
подача,17,2.467308167
подгоняться,1,2.467308167
поддаться,1,2.467308167
подруга,34,2.467308167
подсобный,5,2.467308167
подстегать,1,2.467308167
подсудимый,1,2.467308167
пожарище,2,2.467308167
позволяться,1,2.467308167
покладистый,2,2.467308167
поколебать,1,2.467308167
поколебаться,1,2.467308167
покушаться,3,2.467308167
покушение,8,2.467308167
полифе́,1,2.467308167
полководец-триумфатор,1,2.467308167
полудикий,1,2.467308167
получеловек-полулошадь,1,2.467308167
помиловать,12,2.467308167
помпе́,1,2.467308167
помятый,2,2.467308167
понт,1,2.467308167
попеть,1,2.467308167
поправить,8,2.467308167
популя́,1,2.467308167
популяр,1,2.467308167
пор,1,2.467308167
поработать,9,2.467308167
поругание,1,2.467308167
посмеиваться,3,2.467308167
поставец,2,2.467308167
посягательство,1,2.467308167
потребляться,1,2.467308167
похваляться,8,2.467308167
похолодать,3,2.467308167
праздный,7,2.467308167
праправнук,1,2.467308167
прародительница,6,2.467308167
превосходительство,1,2.467308167
предательски,2,2.467308167
предводительница,1,2.467308167
предельно,8,2.467308167
предопределение,1,2.467308167
предопределять,1,2.467308167
предполагаться,6,2.467308167
предтеча,46,2.467308167
преждевременный,3,2.467308167
прелюбодействовать,2,2.467308167
преображение,6,2.467308167
пресвитер,2,2.467308167
претерпеть,3,4.934616334
приветливость,4,2.467308167
приглашаться,2,4.934616334
приговариваться,2,2.467308167
прижигать,2,2.467308167
призываться,1,2.467308167
прикраса,2,2.467308167
примирение,5,2.467308167
приостановить,2,2.467308167
присесть,7,2.467308167
прислушиваться,11,2.467308167
присоединять,7,2.467308167
притёска,1,2.467308167
причастие,3,2.467308167
пришествие,13,2.467308167
пробуждать,10,2.467308167
пробуждение,7,2.467308167
прогнуться,1,2.467308167
продумать,31,2.467308167
проломить,1,2.467308167
промете́,1,2.467308167
пронзать,2,2.467308167
проплыть,57,2.467308167
проскри́пция,1,2.467308167
просмолить,2,2.467308167
протагора,1,2.467308167
протестовать,2,2.467308167
прочнеть,1,2.467308167
пуговица,18,2.467308167
пуновый,1,2.467308167
путаться,2,2.467308167
пыл,5,2.467308167
пятидневный,2,2.467308167
пятикнижие,3,2.467308167
раб-гребец,1,2.467308167
раболепствовать,1,2.467308167
равноценный,1,2.467308167
разделительный,36,2.467308167
разобщённость,1,2.467308167
раскатывать,3,2.467308167
расплата,1,2.467308167
распорядок,5,4.934616334
растопить,12,2.467308167
расформировываться,1,2.467308167
́рбер,1,2.467308167
ребёнок-старик,1,2.467308167
регулирование,1,2.467308167
регулироваться,1,2.467308167
религиозно-мифологический,1,2.467308167
реформирование,1,2.467308167
реформировать,1,2.467308167
римлянка,1,2.467308167
рисунок-значок,1,2.467308167
́рия,1,2.467308167
ровесница,1,2.467308167
роптать,25,2.467308167
́ртара,1,2.467308167
Румыния,2,2.467308167
румяна,1,2.467308167
́рухо,1,2.467308167
салочка,2,2.467308167
самни́,1,2.467308167
самодостаточный,1,2.467308167
самоотверженно,1,2.467308167
самоуправляющийся,1,2.467308167
санскри́,1,2.467308167
санскритский,4,9.869232667
сати́,1,2.467308167
сату́,1,2.467308167
сау́,1,2.467308167
свержение,3,2.467308167
сверхбольшой,1,2.467308167
светлость,1,2.467308167
свирепо,2,2.467308167
свирепость,2,4.934616334
свозиться,1,2.467308167
сегодняшний,5,7.4019245
сильва́,1,2.467308167
синедрион,1,2.467308167
синедрио́ный,1,2.467308167
сиракузец,1,2.467308167
сиятельство,1,2.467308167
сказитель-аэд,1,2.467308167
сказитель-аэда,1,2.467308167
скатывать,1,2.467308167
скиталец-отшельник,1,2.467308167
скиф-кочевник,1,2.467308167
скупаться,1,2.467308167
славянин,38,4.934616334
славянский,112,2.467308167
слагаться,1,2.467308167
слёзный,3,2.467308167
случайность,3,2.467308167
смешение,2,4.934616334
смешивать,7,2.467308167
смириться,3,2.467308167
смотать,1,2.467308167
собственно,4,2.467308167
содеять,11,2.467308167
содрогаться,2,2.467308167
содрогнуться,1,2.467308167
созидатель,1,2.467308167
созидать,1,2.467308167
сокрушать,1,2.467308167
сокрушаться,1,2.467308167
солидный,1,2.467308167
соломи́,1,2.467308167
соломонов,1,2.467308167
соло́ном,1,2.467308167
сопереживать,5,2.467308167
сорокатысячный,1,2.467308167
сосуществовать,3,7.4019245
соха,5,2.467308167
социально,1,2.467308167
сплотиться,1,2.467308167
сражение-представление,1,2.467308167
степ,10,14.803849
́стие,1,2.467308167
стимулировать,1,2.467308167
стимфалийский,1,2.467308167
сто́,1,2.467308167
стонать,2,2.467308167
Стонхендж,1,2.467308167
Стонхенджа,1,2.467308167
стопа,1,2.467308167
сторукий,1,2.467308167
стратегия,122,2.467308167
ступень-терраса,1,2.467308167
стяжать,1,2.467308167
супружеский,6,4.934616334
суровость,2,2.467308167
таг,2,4.934616334
таинственно,3,2.467308167
танцующий,1,2.467308167
тевтобуртский,1,2.467308167
телячий,4,2.467308167
Темза,1,2.467308167
терпеливо,7,2.467308167
терраса-ступень,1,2.467308167
тесе́,1,2.467308167
тетра́рхия,1,2.467308167
тираноборец,1,2.467308167
титанид,1,2.467308167
тор,6,2.467308167
торжище,1,2.467308167
трая́,1,2.467308167
трек,2,2.467308167
тринадцатиметровый,1,2.467308167
триумвира́,1,2.467308167
́трия,1,2.467308167
троица,37,2.467308167
трудолюбивый,14,2.467308167
трюм,1,2.467308167
тура́,1,2.467308167
Туран,1,2.467308167
тысячеглазый,1,2.467308167
тяготеть,1,2.467308167
убедительный,13,2.467308167
убираться,2,2.467308167
уважительно,7,2.467308167
увековечивание,1,2.467308167
увлекаться,13,2.467308167
угасать,2,2.467308167
уголёк,1,2.467308167
угоняться,1,2.467308167
укладка,2,2.467308167
умертвить,2,2.467308167
унизительный,5,2.467308167
уподоблять,6,2.467308167
управленческий,1,2.467308167
упраздняться,1,2.467308167
упростить,109,2.467308167
уру,1,2.467308167
устилать,2,2.467308167
устыдиться,1,2.467308167
учёный-жрец,25,2.467308167
учёный-этнолог,1,2.467308167
уязвимый,4,2.467308167
уязвить,1,2.467308167
фарао́,1,2.467308167
фасон,4,2.467308167
феа́ковы,1,2.467308167
фемилочь,1,2.467308167
фемисто́клый,2,4.934616334
фермопи́льский,1,2.467308167
фили́ппика,1,2.467308167
фла́вие,1,2.467308167
фокеец,1,2.467308167
Фокея,1,2.467308167
фонарик,11,2.467308167
фракийский,1,2.467308167
фркиди́,1,2.467308167
халдей,1,2.467308167
халдейский,1,2.467308167
ханаа́,1,2.467308167
ханаанский,1,2.467308167
хари́бда,1,2.467308167
хероне́,1,2.467308167
херсоне́,1,2.467308167
Хрома,1,2.467308167
царственный,6,2.467308167
целитель,3,2.467308167
цере́,1,2.467308167
церемониал,1,2.467308167
церква,1,2.467308167
цивилизационный,1,2.467308167
цицеро́,1,2.467308167
чатáл-гуюк,1,2.467308167
чело,9,2.467308167
человек-герой,1,2.467308167
человек-гражданин,1,2.467308167
́черь,1,2.467308167
чизерь,1,2.467308167
шайка,2,2.467308167
шах,1,2.467308167
шахтовый,1,2.467308167
швартовка,1,2.467308167
шерстяной,19,2.467308167
штандарт,2,4.934616334
эвкси́нский,1,2.467308167
эврисфе́,1,2.467308167
эламский,1,2.467308167
элементарный,2,4.934616334
элита,3,2.467308167
эмблема,12,2.467308167
эратосфе́,1,2.467308167
эретри́,1,2.467308167
эрихтония,1,2.467308167
эро́,1,2.467308167
эрота,1,2.467308167
этнограф,2,2.467308167
эфе́,1,2.467308167
юла,6,2.467308167
юнец,6,2.467308167
юноша-атлет,1,2.467308167
юпи́тереть,1,2.467308167
юрод,2,4.934616334
явить,1,2.467308167
ясперс,1,2.467308167
cкотоводство,1,1.57082044
абзац,233,1.57082044
августовский,4,1.57082044
адонис,1,1.57082044
адонь,1,1.57082044
актёр-император,1,1.57082044
александриец,1,1.57082044
андромах,3,4.712461319
антифонт,3,4.712461319
анхра-мание,3,4.712461319
атлант,7,9.424922637
африканец,3,1.57082044
ашерат,2,3.141640879
бандит,4,4.712461319
батрак,5,6.283281758
бега,24,37.69969055
бедственный,36,54.97871538
бедствовать,2,1.57082044
безвестность,1,1.57082044
безвестный,27,28.27476791
бездарный,3,1.57082044
бездомный,8,3.141640879
безнадёжный,1,1.57082044
безнаказанно,1,1.57082044
безоговорочно,1,1.57082044
безрассудный,3,4.712461319
безумец,4,6.283281758
безучастный,2,3.141640879
белорус,2,1.57082044
бельё,17,1.57082044
бес,14,3.141640879
бессвязно,1,1.57082044
бесстрашие,3,3.141640879
бесстыдно,1,1.57082044
бесчеловечный,2,1.57082044
бесчинство,1,1.57082044
библиотекарь,17,18.84984527
Библия,15,23.56230659
битый,4,1.57082044
благодеяние,11,17.27902483
благоразумный,4,4.712461319
благосклонно,1,1.57082044
благословенный,9,1.57082044
блаженствовать,1,1.57082044
близиться,7,6.283281758
Богиня,1,1.57082044
богобоязненный,54,84.82430373
Бог-покровитель,2,3.141640879
Бог-спаситель,1,1.57082044
бодрый,15,1.57082044
боец-колесничий,4,6.283281758
бойница,13,18.84984527
болтать,13,1.57082044
бородатый,9,9.424922637
бородка,7,3.141640879
боязнь,2,1.57082044
брести,27,31.41640879
бриться,1,1.57082044
бровь,9,1.57082044
бросок,28,31.41640879
бывалый,9,7.854102198
быстролётный,16,25.13312703
валик,31,43.98297231
варёный,15,15.7082044
вдаль,12,1.57082044
вдовый,2,3.141640879
вдохновляться,6,9.424922637
вековечный,81,125.6656352
великодушие,2,1.57082044
венед,57,89.53676505
веник,11,4.712461319
верещать,5,7.854102198
вестница,1,1.57082044
взвиваться,2,1.57082044
взвиться,1,1.57082044
Вигасино,24,37.69969055
видеосистема,1,1.57082044
винить,8,7.854102198
винодел,8,12.56656352
винтообразный,4,4.712461319
вкусить,3,4.712461319
вкусно,8,3.141640879
внять,3,4.712461319
возвестить,9,4.712461319
воздвигнуться,2,3.141640879
возлагать,11,17.27902483
возмужалый,3,4.712461319
возомнить,7,6.283281758
возражать,5,1.57082044
воин-земледелец,4,6.283281758
воин-легионер,92,144.5154804
воин-победитель,1,1.57082044
воин-силач,2,3.141640879
воин-соплеменник,1,1.57082044
вообразимый,18,28.27476791
вооружить,4,6.283281758
вопль,4,1.57082044
воришка,4,6.283281758
ворошить,4,6.283281758
восемнадцатилетний,21,32.98722923
воспитанный,18,6.283281758
Восток,2,1.57082044
восторгаться,20,28.27476791
восторженно,6,3.141640879
восхваление,2,3.141640879
вплавь,3,1.57082044
впроголодь,3,4.712461319
врыть,1,1.57082044
вселять,3,1.57082044
вскричать,3,1.57082044
вспенить,5,7.854102198
вспугнуть,16,25.13312703
вспылить,1,1.57082044
вспять,1,1.57082044
встревожиться,14,21.99148615
вступаться,12,18.84984527
всухомятку,9,14.13738396
всячина,3,3.141640879
втоптать,1,1.57082044
выбелить,2,1.57082044
выбрить,10,15.7082044
вывалять,4,6.283281758
выговор,38,58.12035626
выжимание,1,1.57082044
выискивать,7,9.424922637
выкидывание,1,1.57082044
выкинуть,2,1.57082044
выкормить,3,3.141640879
выкрикивать,2,1.57082044
выливать,2,1.57082044
выломать,1,1.57082044
вымыться,2,1.57082044
выплыть,3,1.57082044
выпороть,9,14.13738396
выпытать,1,1.57082044
выскоблить,2,3.141640879
высокообразованный,25,39.27051099
высокопалубный,3,4.712461319
высунуться,8,9.424922637
вытёсывать,2,3.141640879
выткать,3,3.141640879
вышвыривать,10,15.7082044
вышивка,9,3.141640879
вянуть,4,1.57082044
гад,1,1.57082044
Гефест,1,1.57082044
гиматий,1,1.57082044
главарь,3,4.712461319
гладиатор-победитель,54,84.82430373
глазеть,7,1.57082044
глотка,22,34.55804967
глотнуть,29,45.55379275
глумиться,4,3.141640879
глуповатый,3,4.712461319
гневаться,12,15.7082044
годиться,10,1.57082044
годовщина,221,344.0096763
Голиаф,1,1.57082044
Гомер,1,1.57082044
гомон,7,4.712461319
гончарство,4,6.283281758
гордыня,4,1.57082044
горестный,8,1.57082044
горшечник,4,6.283281758
горшочек,7,4.712461319
готский,1,1.57082044
гребец-раб,1,1.57082044
грек-колонист,1,1.57082044
грести,10,7.854102198
громадина,1,1.57082044
громогласно,3,3.141640879
грохотать,10,1.57082044
грубить,5,1.57082044
гурьба,7,7.854102198
гусак,7,1.57082044
гусёнок,4,1.57082044
давка,1,1.57082044
дагон,1,1.57082044
даровой,5,7.854102198
двадцатирукий,31,48.69543362
дверца,6,1.57082044
дворик-сад,53,83.25348329
Двуречье,3,3.141640879
двусмысленность,2,3.141640879
двухслойный,1,1.57082044
двухсотлётный,1,1.57082044
девой-воительница,1,1.57082044
девушка-бегунья,6,9.424922637
дежурный,11,1.57082044
дельный,7,7.854102198
Деметра,1,1.57082044
демодок,1,1.57082044
дерзко,22,32.98722923
десятиголовый,1,1.57082044
десятитысячный,9,3.141640879
дивиться,16,14.13738396
дико,1,1.57082044
диктовка,22,7.854102198
длинноодеждный,1,1.57082044
Днепр,31,3.141640879
догонять,13,7.854102198
дождаться,16,4.712461319
дойка,2,3.141640879
долететь,11,17.27902483
долой,65,98.96168769
домоводство,10,15.7082044
Дон,17,1.57082044
донизу,2,1.57082044
дорожить,20,9.424922637
Драконт,2,3.141640879
драться,13,6.283281758
драхма,7,10.99574308
дремота,249,386.4218281
дробило,39,61.26199714
друг-приятель,3,4.712461319
дружка,2,1.57082044
дурно,12,17.27902483
духота,2,1.57082044
дымить,6,9.424922637
Евангелие,4,3.141640879
еврота,2,3.141640879
единоверец,5,7.854102198
жалкий,6,3.141640879
жалко,6,1.57082044
жалобный,2,1.57082044
женитьба,9,1.57082044
живость,1,1.57082044
жилище-храм,1,1.57082044
жонглёр,109,164.9361461
жрец-авгур,11,17.27902483
жрец-гаруспик,1,1.57082044
жулик,2,1.57082044
забава,10,1.57082044
заблаговременно,2,3.141640879
забодать,4,1.57082044
заваривать,9,14.13738396
завистливый,9,3.141640879
завлечь,3,4.712461319
заворачиваться,16,25.13312703
завыть,3,1.57082044
заглядываться,6,9.424922637
